source,target,weight
31026,futurmontjuic,1
31031,futurmontjuic,1
31033,pgmaritimmarbella,1
31039,xarxabus,4
31043,PressupostosParticipatius,2
31089,PressupostosParticipatius,1
31089,pam,1
31134,pam,1
31135,transformempasseigzonafranca,1
31750,Poblesec,3
31750,PressupostosParticipatius,6
31751,futurmontjuic,1
31755,futurmontjuic,1
31778,pam,1
31780,PlaBCNCiencia2023,2
31781,futurmontjuic,1
31781,souvenir,1
31784,xarxabus,2
31805,pam,1
31819,PressupostosParticipatius,1
31861,PressupostosParticipatius,1
31870,PAM2020,10
31870,PressupostosParticipatius,3
31870,pam,1
31884,pam,1
31931,futurmontjuic,1
31935,PressupostosParticipatius,2
31951,CarmeliCanBaro,1
31963,futurmontjuic,1
31978,PAM2020,3
31986,futurmontjuic,2
31993,PressupostosParticipatius,1
32024,PAM2020,1
32058,futurmontjuic,1
32062,futurmontjuic,1
32081,pam,1
32086,futurmontjuic,1
32164,pam,2
32392,vialaietana,1
32646,PressupostosParticipatius,1
32717,PressupostosParticipatius,2
32780,PressupostosParticipatius,1
32785,PressupostosParticipatius,1
32867,Premi8M-2022,1
32872,PressupostosParticipatius,1
32877,PressupostosParticipatius,1
33187,PressupostosParticipatius,1
33199,PressupostosParticipatius,1
33217,plaequipamentssantscentre,1
33247,canxiringoi,1
33271,pam,2
33308,terrasses,1
33320,canviempelclima,1
33321,pam,1
33387,PressupostosParticipatius,1
33396,PAM2020,1
33396,PressupostosParticipatius,1
33406,PMU2025-2030,1
33406,PressupostosParticipatius,1
33459,PAM2020,2
33468,plamobilitatBCN,1
33470,plamobilitatBCN,3
33471,pam,1
33487,PressupostosParticipatius,1
33558,pam,1
33583,MercedesBenzBonPastor,4
33583,PEUAT2021,1
33583,patrimonigracia,42
33583,pgmaritimmarbella,4
33584,PMU2025-2030,1
33584,canxiringoi,3
33584,damm,9
33584,pla-interculturalitat,4
33584,renovaciosostenibilitat,72
33584,superillasantgervasibonanova,4
33584,transformempasseigzonafranca,7
33584,zonanordprosperitat,1
33591,patrimonigracia,1
33644,PAM2020,1
33705,avingudamadrid,1
33705,zonabaixesemissions,2
33706,PEBVallcarcaPenitentsColl,2
33716,patrimonigracia,2
33718,patrimonigracia,1
33721,patrimonigracia,2
33722,patrimonigracia,2
33723,patrimonigracia,1
33728,patrimonigracia,2
33732,patrimonigracia,4
33734,patrimonigracia,1
33751,patrimonigracia,3
33758,patrimonigracia,1
33766,patrimonigracia,1
33768,patrimonigracia,1
33781,pam,2
33807,baixesemissions,3
33808,baixesemissions,1
33809,baixesemissions,2
33810,baixesemissions,1
33812,baixesemissions,2
33813,baixesemissions,1
33814,baixesemissions,1
33816,baixesemissions,2
33818,PAM2020,2
33818,baixesemissions,1
33820,patrimonigracia,1
33822,baixesemissions,1
33823,baixesemissions,1
33824,baixesemissions,1
33825,baixesemissions,1
33828,baixesemissions,3
33830,baixesemissions,1
33831,baixesemissions,1
33832,baixesemissions,1
33835,baixesemissions,1
33836,baixesemissions,1
33837,baixesemissions,2
33838,baixesemissions,1
33839,baixesemissions,1
33840,baixesemissions,5
33844,patrimonigracia,4
33847,baixesemissions,1
33858,patrimonigracia,1
33862,patrimonigracia,2
33875,PressupostosParticipatius,1
33937,baixesemissions,1
33944,baixesemissions,1
33951,baixesemissions,1
33966,PressupostosParticipatius,1
33976,baixesemissions,2
34001,baixesemissions,1
34003,baixesemissions,2
34015,PAM2020,2
34015,PressupostosParticipatius,12
34033,patrimonigracia,1
34053,baixesemissions,1
34054,patrimonigracia,4
34067,patrimonigracia,1
34071,baixesemissions,1
34083,PressupostosParticipatius,1
34099,baixesemissions,1
34100,patrimonigracia,1
34102,PressupostosParticipatius,6
34103,PAM2020,22
34103,SuperillaBarcelona,2
34103,patrimoniciutada,2
34109,PressupostosParticipatius,17
34124,baixesemissions,1
34135,PressupostosParticipatius,1
34148,PressupostosParticipatius,2
34157,PAM2020,6
34157,PressupostosParticipatius,1
34159,PAM2020,40
34159,PressupostosParticipatius,20
34195,patrimonigracia,1
34214,eixverdmaresme,1
34214,superillasantgervasibonanova,1
34242,PAM2020,1
34252,PAM2020,1
34271,pam,1
34291,canviempelclima,2
34298,PAM2020,1
34298,PressupostosParticipatius,1
34300,PressupostosParticipatius,2
34329,pam,2
34398,pam,1
34399,baixesemissions,2
34441,PAM2020,1
34441,PressupostosParticipatius,61
34441,pam,4
34460,pam,1
34477,PressupostosParticipatius,2
34510,PressupostosParticipatius,1
34561,pam,1
34592,PressupostosParticipatius,1
34608,baixesemissions,1
34609,PressupostosParticipatius,1
34628,candidaturasindicaturagreuges,1
34639,PlaNaturaBCN,1
34772,pla-interculturalitat,2
34831,PressupostosParticipatius,2
34852,PressupostosParticipatius,1
34891,PAM2020,2
34900,renovaciosostenibilitat,1
34963,PressupostosParticipatius,1
34963,ordenancaconvivencia,2
34999,PAM2020,9
34999,PressupostosParticipatius,1
35003,pam,3
35240,renovaciosostenibilitat,4
35277,PressupostosParticipatius,1
35292,PressupostosParticipatius,6
35347,CanPegueraiTuroPeira,2
35410,PressupostosParticipatius,3
35411,PressupostosParticipatius,1
35417,PressupostosParticipatius,1
35433,PressupostosParticipatius,3
35453,CarmeliCanBaro,1
35453,PressupostosParticipatius,2
35455,PressupostosParticipatius,1
35459,PressupostosParticipatius,1
35459,ZonaNord,1
35461,PressupostosParticipatius,1
35477,patrimoniciutada,4
35497,PAM2020,3
35499,PAM2020,1
35499,PressupostosParticipatius,1
35503,PAM2020,8
35503,PressupostosParticipatius,53
35503,pam,2
35503,usostallermasriera,1
35518,ZonaNord,1
35527,PAM2020,1
35527,PressupostosParticipatius,1
35557,PressupostosParticipatius,1
35576,PAM2020,1
35649,ordenancaconvivencia,2
35661,PAM2020,9
35662,PAM2020,1
35835,pam,1
35849,zonabaixesemissions,13
35874,ZonaNord,5
35898,ordenancaconvivencia,1
36044,PAM2020,1
36044,PressupostosParticipatius,11
36060,PressupostosParticipatius,1
36069,PAM2020,8
36069,PressupostosParticipatius,9
36077,PressupostosParticipatius,1
36081,PAM2020,1
36081,PEBVallcarcaPenitentsColl,2
36081,PressupostosParticipatius,1
36108,patrimonigracia,1
36138,patrimonigracia,1
36168,PAM2020,17
36168,PressupostosParticipatius,11
36228,PAM2020,3
36228,PressupostosParticipatius,1
36230,pam,1
36247,pam,1
36253,CarmeliCanBaro,2
36282,PressupostosParticipatius,2
36296,CarmeliCanBaro,1
36296,plcanbaro,1
36371,PAM2020,1
36388,PAM2020,1
36388,PressupostosParticipatius,1
36407,PressupostosParticipatius,1
36512,patrimonigracia,1
36519,CarmeliCanBaro,7
36519,PAM2020,2
36519,cuidemhortaguinardo,2
36519,plcanbaro,6
36521,PressupostosParticipatius,3
36537,PAM2020,1
36537,PressupostosParticipatius,1
36547,PlaBCNCiencia2023,1
36547,PressupostosParticipatius,17
36551,PressupostosParticipatius,1
36558,PAM2020,43
36558,PressupostosParticipatius,21
36562,PressupostosParticipatius,16
36576,PressupostosParticipatius,88
36578,PAM2020,64
36578,PressupostosParticipatius,13
36579,PressupostosParticipatius,25
36582,PAM2020,64
36583,PressupostosParticipatius,11
36586,PressupostosParticipatius,2
36586,damm,2
36588,PAM2020,1
36588,bcn-contra-soledat,16
36616,PressupostosParticipatius,4
36616,damm,1
36631,PressupostosParticipatius,3
36641,PressupostosParticipatius,1
36641,SuperillaBarcelona,9
36643,SuperillaBarcelona,6
36646,PressupostosParticipatius,2
36651,PAM2020,30
36654,PressupostosParticipatius,3
36683,PressupostosParticipatius,6
36686,pam,1
36693,PressupostosParticipatius,2
36733,PressupostosParticipatius,3
36781,PAM2020,10
36783,PressupostosParticipatius,2
36797,PAM2020,1
36797,PressupostosParticipatius,2
36800,PressupostosParticipatius,2
36800,ordenancaconvivencia,1
36813,PAM2020,1
36820,PressupostosParticipatius,14
36843,PressupostosParticipatius,1
36843,ordenancaconvivencia,1
36844,PressupostosParticipatius,1
36846,PressupostosParticipatius,20
36847,PressupostosParticipatius,3
36850,PressupostosParticipatius,1
36851,PAM2020,1
36851,PressupostosParticipatius,1
36860,PressupostosParticipatius,1
36866,PAM2020,2
36868,PAM2020,1
36868,PressupostosParticipatius,1
36869,PressupostosParticipatius,5
36873,PressupostosParticipatius,2
36874,PressupostosParticipatius,3
36880,PressupostosParticipatius,1
36886,PressupostosParticipatius,1
36887,PressupostosParticipatius,3
36891,PressupostosParticipatius,7
36894,PressupostosParticipatius,1
36895,PressupostosParticipatius,1
36897,PressupostosParticipatius,1
36899,PressupostosParticipatius,1
36900,PressupostosParticipatius,1
36907,PressupostosParticipatius,6
36908,PAM2020,1
36909,PressupostosParticipatius,1
36914,PressupostosParticipatius,5
36917,PressupostosParticipatius,1
36918,PressupostosParticipatius,1
36922,PressupostosParticipatius,15
36927,PAM2020,1
36927,PressupostosParticipatius,4
36930,PressupostosParticipatius,1
36932,PressupostosParticipatius,1
36951,PAM2020,1
36951,ordenancaconvivencia,1
36957,PressupostosParticipatius,1
36959,PressupostosParticipatius,1
36963,PressupostosParticipatius,6
36966,PressupostosParticipatius,1
36969,PressupostosParticipatius,16
36974,PAM2020,1
36976,PressupostosParticipatius,1
36978,PressupostosParticipatius,1
36980,PressupostosParticipatius,1
36982,PAM2020,2
36982,PressupostosParticipatius,5
36984,PressupostosParticipatius,1
36986,PressupostosParticipatius,3
36990,PressupostosParticipatius,3
36990,ServeiClavegueramBCN,1
36991,PressupostosParticipatius,33
36992,PressupostosParticipatius,2
36995,PressupostosParticipatius,1
36999,PressupostosParticipatius,1
37003,PressupostosParticipatius,1
37008,PAM2020,1
37010,PressupostosParticipatius,1
37015,PressupostosParticipatius,9
37019,PressupostosParticipatius,1
37021,PressupostosParticipatius,1
37022,PressupostosParticipatius,1
37027,PressupostosParticipatius,3
37029,PressupostosParticipatius,1
37031,PressupostosParticipatius,2
37036,PressupostosParticipatius,1
37038,PressupostosParticipatius,2
37041,PressupostosParticipatius,1
37042,MPGMClot,5
37043,PAM2020,1
37046,PressupostosParticipatius,1
37048,PressupostosParticipatius,4
37048,vialaietana,1
37049,patrimonigracia,1
37053,PressupostosParticipatius,2
37057,PressupostosParticipatius,4
37062,PressupostosParticipatius,2
37063,PressupostosParticipatius,1
37071,PressupostosParticipatius,1
37072,PressupostosParticipatius,1
37079,PressupostosParticipatius,1
37083,PressupostosParticipatius,1
37084,PressupostosParticipatius,1
37085,PressupostosParticipatius,1
37089,PressupostosParticipatius,2
37093,PAM2020,1
37093,PressupostosParticipatius,1
37094,PressupostosParticipatius,1
37097,CarmeliCanBaro,12
37097,JusticiaDeGenere,3
37097,PAM2020,1
37097,PressupostosParticipatius,28
37098,PressupostosParticipatius,3
37102,PAM2020,3
37102,PressupostosParticipatius,4
37105,PAM2020,2
37108,PressupostosParticipatius,1
37109,PressupostosParticipatius,1
37118,PressupostosParticipatius,2
37120,PAM2020,1
37122,PAM2020,1
37131,PressupostosParticipatius,2
37133,PressupostosParticipatius,1
37135,PAM2020,1
37138,PressupostosParticipatius,4
37139,PressupostosParticipatius,2
37140,PressupostosParticipatius,1
37143,PressupostosParticipatius,4
37146,PressupostosParticipatius,1
37157,PressupostosParticipatius,1
37164,PressupostosParticipatius,1
37167,PressupostosParticipatius,1
37171,PressupostosParticipatius,1
37172,PAM2020,2
37172,PressupostosParticipatius,1
37173,PressupostosParticipatius,1
37174,PressupostosParticipatius,1
37184,PressupostosParticipatius,1
37186,PressupostosParticipatius,1
37188,PAM2020,1
37191,PAM2020,1
37192,PAM2020,1
37195,PressupostosParticipatius,1
37204,PressupostosParticipatius,1
37206,PAM2020,4
37206,PressupostosParticipatius,14
37207,PAM2020,2
37207,PressupostosParticipatius,3
37211,PressupostosParticipatius,1
37215,PAM2020,1
37215,PressupostosParticipatius,5
37225,PAM2020,1
37228,PressupostosParticipatius,1
37230,PressupostosParticipatius,2
37231,PressupostosParticipatius,1
37234,PressupostosParticipatius,1
37238,PAM2020,1
37239,PressupostosParticipatius,64
37240,PressupostosParticipatius,1
37242,PressupostosParticipatius,1
37243,PressupostosParticipatius,1
37247,PressupostosParticipatius,1
37248,PressupostosParticipatius,1
37252,PressupostosParticipatius,2
37261,PressupostosParticipatius,1
37264,PAM2020,4
37267,PAM2020,7
37268,PAM2020,6
37268,PressupostosParticipatius,1
37270,PAM2020,1
37273,PressupostosParticipatius,1
37280,PressupostosParticipatius,1
37281,PAM2020,1
37286,PressupostosParticipatius,2
37287,PressupostosParticipatius,1
37289,canxiringoi,1
37292,PAM2020,13
37292,PressupostosParticipatius,3
37293,PAM2020,1
37294,PAM2020,1
37298,PAM2020,1
37303,PressupostosParticipatius,1
37306,PressupostosParticipatius,2
37308,PAM2020,1
37310,PressupostosParticipatius,1
37315,PressupostosParticipatius,2
37318,PressupostosParticipatius,1
37319,PressupostosParticipatius,1
37320,PressupostosParticipatius,1
37322,PAM2020,1
37324,PressupostosParticipatius,3
37325,PressupostosParticipatius,1
37326,PressupostosParticipatius,1
37333,PressupostosParticipatius,1
37334,PressupostosParticipatius,2
37335,PAM2020,3
37336,PressupostosParticipatius,1
37338,PressupostosParticipatius,1
37339,PressupostosParticipatius,1
37340,PressupostosParticipatius,1
37341,PressupostosParticipatius,2
37342,PressupostosParticipatius,1
37346,PressupostosParticipatius,1
37348,PressupostosParticipatius,1
37357,PAM2020,3
37358,PressupostosParticipatius,4
37358,meridiana,1
37362,PressupostosParticipatius,2
37363,PAM2020,4
37366,PAM2020,2
37367,PressupostosParticipatius,1
37370,PressupostosParticipatius,1
37371,PAM2020,2
37373,PressupostosParticipatius,1
37376,PressupostosParticipatius,1
37378,PAM2020,2
37383,PressupostosParticipatius,1
37385,PressupostosParticipatius,1
37388,PAM2020,1
37393,PAM2020,2
37395,PAM2020,2
37398,PressupostosParticipatius,1
37400,PAM2020,1
37402,PressupostosParticipatius,1
37406,PAM2020,1
37407,PressupostosParticipatius,1
37409,PAM2020,2
37410,PressupostosParticipatius,1
37412,PressupostosParticipatius,1
37414,PAM2020,2
37415,PressupostosParticipatius,2
37423,PAM2020,2
37425,PressupostosParticipatius,5
37432,PressupostosParticipatius,1
37434,PAM2020,1
37440,PressupostosParticipatius,1
37444,PressupostosParticipatius,2
37446,PAM2020,2
37455,PressupostosParticipatius,1
37459,PressupostosParticipatius,1
37462,PAM2020,1
37464,PressupostosParticipatius,1
37468,PressupostosParticipatius,1
37472,PressupostosParticipatius,1
37477,PressupostosParticipatius,1
37479,PressupostosParticipatius,2
37485,PressupostosParticipatius,2
37486,PAM2020,2
37489,PressupostosParticipatius,1
37490,PAM2020,1
37508,PressupostosParticipatius,2
37515,PressupostosParticipatius,2
37518,PressupostosParticipatius,1
37520,PressupostosParticipatius,1
37524,PressupostosParticipatius,1
37525,PAM2020,1
37527,PAM2020,1
37529,PAM2020,2
37531,PressupostosParticipatius,1
37536,PressupostosParticipatius,1
37537,PAM2020,1
37538,PressupostosParticipatius,1
37540,PressupostosParticipatius,1
37544,PressupostosParticipatius,1
37547,PressupostosParticipatius,1
37548,PressupostosParticipatius,1
37549,PAM2020,2
37553,PressupostosParticipatius,1
37559,PAM2020,2
37562,PAM2020,2
37569,PAM2020,1
37570,PressupostosParticipatius,2
37576,PAM2020,1
37591,PressupostosParticipatius,1
37592,PAM2020,1
37593,PAM2020,1
37594,PAM2020,1
37596,PAM2020,4
37596,PressupostosParticipatius,2
37598,PressupostosParticipatius,1
37600,PressupostosParticipatius,1
37604,PressupostosParticipatius,1
37605,PressupostosParticipatius,1
37608,PressupostosParticipatius,1
37614,PAM2020,2
37615,PressupostosParticipatius,1
37616,PressupostosParticipatius,3
37620,PAM2020,2
37621,PressupostosParticipatius,1
37626,PressupostosParticipatius,1
37633,PressupostosParticipatius,2
37647,PressupostosParticipatius,1
37650,PAM2020,1
37650,PressupostosParticipatius,1
37655,PAM2020,1
37656,PressupostosParticipatius,2
37665,PressupostosParticipatius,1
37670,CarmeliCanBaro,1
37670,PAM2020,1
37674,PressupostosParticipatius,1
37679,PAM2020,1
37701,PAM2020,2
37705,PressupostosParticipatius,2
37718,PressupostosParticipatius,1
37723,PressupostosParticipatius,1
37735,PAM2020,2
37741,PressupostosParticipatius,1
37764,PressupostosParticipatius,1
37769,PressupostosParticipatius,2
37772,PressupostosParticipatius,1
37776,PAM2020,2
37788,PAM2020,2
37793,PAM2020,3
37793,PressupostosParticipatius,3
37801,PAM2020,1
37805,PressupostosParticipatius,2
37807,PressupostosParticipatius,3
37811,PressupostosParticipatius,1
37817,PressupostosParticipatius,1
37826,PAM2020,1
37827,PressupostosParticipatius,1
37828,PAM2020,1
37829,PressupostosParticipatius,1
37831,PAM2020,1
37831,PressupostosParticipatius,2
37834,PAM2020,2
37835,PressupostosParticipatius,1
37836,PressupostosParticipatius,1
37838,PAM2020,1
37838,PressupostosParticipatius,1
37839,PAM2020,1
37840,PressupostosParticipatius,1
37845,PAM2020,1
37845,PressupostosParticipatius,1
37847,PAM2020,1
37851,PAM2020,1
37855,PressupostosParticipatius,1
37863,PAM2020,1
37870,PressupostosParticipatius,1
37872,PressupostosParticipatius,1
37873,PressupostosParticipatius,1
37875,PressupostosParticipatius,7
37876,PressupostosParticipatius,2
37877,PressupostosParticipatius,4
37881,PAM2020,1
37882,PAM2020,1
37895,PAM2020,1
37896,PAM2020,1
37901,PressupostosParticipatius,1
37902,PressupostosParticipatius,1
37903,PressupostosParticipatius,3
37916,PAM2020,6
37916,PressupostosParticipatius,1
37923,PressupostosParticipatius,3
37928,PressupostosParticipatius,1
37931,PAM2020,1
37932,PAM2020,1
37933,PressupostosParticipatius,1
37935,PressupostosParticipatius,1
37937,PressupostosParticipatius,1
37939,PressupostosParticipatius,3
37940,PAM2020,1
37944,PressupostosParticipatius,2
37948,PAM2020,1
37952,PressupostosParticipatius,1
37953,PressupostosParticipatius,1
37956,PressupostosParticipatius,1
37960,PressupostosParticipatius,2
37968,PressupostosParticipatius,4
37970,PressupostosParticipatius,1
37978,PAM2020,1
37978,PressupostosParticipatius,2
37980,PressupostosParticipatius,2
37988,PressupostosParticipatius,3
37991,PressupostosParticipatius,1
37996,PAM2020,1
37998,PAM2020,1
37998,PressupostosParticipatius,1
38003,PressupostosParticipatius,1
38007,Raval,1
38008,PressupostosParticipatius,1
38009,PressupostosParticipatius,1
38011,PressupostosParticipatius,1
38026,PAM2020,6
38033,PAM2020,1
38034,PressupostosParticipatius,1
38035,PAM2020,6
38035,PressupostosParticipatius,9
38035,meridiana,1
38047,PAM2020,1
38048,PressupostosParticipatius,1
38052,PAM2020,2
38063,PressupostosParticipatius,2
38067,PressupostosParticipatius,3
38068,PressupostosParticipatius,1
38069,PAM2020,1
38074,PressupostosParticipatius,1
38081,PressupostosParticipatius,1
38082,PAM2020,14
38095,PAM2020,7
38097,PressupostosParticipatius,1
38100,PAM2020,4
38100,PressupostosParticipatius,1
38103,PressupostosParticipatius,1
38106,PressupostosParticipatius,1
38108,PressupostosParticipatius,1
38113,PressupostosParticipatius,1
38121,PressupostosParticipatius,1
38123,PressupostosParticipatius,1
38124,PressupostosParticipatius,1
38129,PAM2020,1
38139,PressupostosParticipatius,1
38144,PressupostosParticipatius,1
38145,PAM2020,1
38147,PressupostosParticipatius,5
38151,PressupostosParticipatius,1
38162,PressupostosParticipatius,7
38165,PAM2020,3
38170,PAM2020,1
38179,PressupostosParticipatius,1
38180,PressupostosParticipatius,1
38181,PressupostosParticipatius,1
38183,PressupostosParticipatius,1
38184,PressupostosParticipatius,1
38188,PressupostosParticipatius,2
38196,PressupostosParticipatius,3
38199,PressupostosParticipatius,1
38207,PressupostosParticipatius,1
38208,PressupostosParticipatius,2
38211,PressupostosParticipatius,1
38215,PressupostosParticipatius,1
38219,PressupostosParticipatius,4
38224,PressupostosParticipatius,1
38230,PAM2020,4
38230,PressupostosParticipatius,2
38234,PAM2020,3
38234,PressupostosParticipatius,2
38237,PressupostosParticipatius,4
38240,PressupostosParticipatius,2
38241,PAM2020,1
38258,PressupostosParticipatius,2
38263,PressupostosParticipatius,1
38273,PAM2020,3
38274,PAM2020,1
38276,PAM2020,1
38278,PressupostosParticipatius,1
38282,PressupostosParticipatius,1
38283,PressupostosParticipatius,8
38285,PressupostosParticipatius,1
38293,PressupostosParticipatius,1
38298,PressupostosParticipatius,1
38309,PressupostosParticipatius,1
38311,PressupostosParticipatius,1
38312,PressupostosParticipatius,1
38313,JusticiaDeGenere,2
38314,PressupostosParticipatius,1
38315,PressupostosParticipatius,1
38316,PAM2020,2
38316,PressupostosParticipatius,1
38326,PAM2020,2
38337,PressupostosParticipatius,4
38340,PressupostosParticipatius,1
38341,PressupostosParticipatius,1
38342,PressupostosParticipatius,1
38343,PressupostosParticipatius,1
38344,PressupostosParticipatius,1
38345,PressupostosParticipatius,1
38346,PressupostosParticipatius,1
38347,PressupostosParticipatius,1
38350,PressupostosParticipatius,1
38353,PressupostosParticipatius,1
38356,PressupostosParticipatius,1
38359,PressupostosParticipatius,1
38363,PressupostosParticipatius,1
38364,PAM2020,2
38366,PAM2020,4
38369,PressupostosParticipatius,2
38370,PressupostosParticipatius,1
38381,PAM2020,1
38383,PressupostosParticipatius,1
38385,PressupostosParticipatius,1
